datadate,itime_m,index_level_iday,date_alt,hour,min
20mar2020,01jan1960 13:30:00,.6053247,"20200320",13,30
20mar2020,01jan1960 13:40:00,.6063734,"20200320",13,40
20mar2020,01jan1960 13:50:00,.6049582,"20200320",13,50
20mar2020,01jan1960 14:00:00,.6085462,"20200320",14,0
20mar2020,01jan1960 14:10:00,.6039927,"20200320",14,10
20mar2020,01jan1960 14:20:00,.6041415,"20200320",14,20
20mar2020,01jan1960 14:30:00,.6015308,"20200320",14,30
20mar2020,01jan1960 14:40:00,.598605,"20200320",14,40
20mar2020,01jan1960 14:50:00,.6015594,"20200320",14,50
20mar2020,01jan1960 15:00:00,.602083,"20200320",15,0
20mar2020,01jan1960 15:10:00,.5975705,"20200320",15,10
20mar2020,01jan1960 15:20:00,.5977045,"20200320",15,20
20mar2020,01jan1960 15:30:00,.5989081,"20200320",15,30
20mar2020,01jan1960 15:40:00,.5999686,"20200320",15,40
20mar2020,01jan1960 15:50:00,.6021667,"20200320",15,50
20mar2020,01jan1960 16:00:00,.6000327,"20200320",16,0
23mar2020,01jan1960 09:30:00,.6056282,"20200324",9,30
23mar2020,01jan1960 09:40:00,.5875572,"20200324",9,40
23mar2020,01jan1960 09:50:00,.5992613,"20200324",9,50
23mar2020,01jan1960 10:00:00,.6016499,"20200324",10,0
23mar2020,01jan1960 10:10:00,.5994104,"20200324",10,10
23mar2020,01jan1960 10:20:00,.5985656,"20200324",10,20
23mar2020,01jan1960 10:30:00,.6081172,"20200324",10,30
23mar2020,01jan1960 10:40:00,.5981488,"20200324",10,40
23mar2020,01jan1960 10:50:00,.5989924,"20200324",10,50
23mar2020,01jan1960 11:00:00,.6050584,"20200324",11,0
23mar2020,01jan1960 11:10:00,.6040038,"20200324",11,10
23mar2020,01jan1960 11:20:00,.5971025,"20200324",11,20
23mar2020,01jan1960 11:30:00,.5940137,"20200324",11,30
23mar2020,01jan1960 11:40:00,.5969415,"20200324",11,40
23mar2020,01jan1960 11:50:00,.5982154,"20200324",11,50
23mar2020,01jan1960 12:00:00,.5963421,"20200324",12,0
23mar2020,01jan1960 12:10:00,.5941197,"20200324",12,10
23mar2020,01jan1960 12:20:00,.593464,"20200324",12,20
23mar2020,01jan1960 12:30:00,.5967858,"20200324",12,30
23mar2020,01jan1960 12:40:00,.5951492,"20200324",12,40
23mar2020,01jan1960 12:50:00,.5903149,"20200324",12,50
23mar2020,01jan1960 13:00:00,.5886497,"20200324",13,0
23mar2020,01jan1960 13:10:00,.5897906,"20200324",13,10
23mar2020,01jan1960 13:20:00,.5887793,"20200324",13,20
23mar2020,01jan1960 13:30:00,.5911951,"20200324",13,30
23mar2020,01jan1960 13:40:00,.5938347,"20200324",13,40
23mar2020,01jan1960 13:50:00,.5957441,"20200324",13,50
23mar2020,01jan1960 14:00:00,.5938358,"20200324",14,0
23mar2020,01jan1960 14:10:00,.5922557,"20200324",14,10
23mar2020,01jan1960 14:20:00,.5948732,"20200324",14,20
23mar2020,01jan1960 14:30:00,.5954313,"20200324",14,30
23mar2020,01jan1960 14:40:00,.5983797,"20200324",14,40
23mar2020,01jan1960 14:50:00,.6003423,"20200324",14,50
23mar2020,01jan1960 15:00:00,.6011496,"20200324",15,0
23mar2020,01jan1960 15:10:00,.5992524,"20200324",15,10
23mar2020,01jan1960 15:20:00,.5996832,"20200324",15,20
23mar2020,01jan1960 15:30:00,.6000957,"20200324",15,30
23mar2020,01jan1960 15:40:00,.5983001,"20200324",15,40
23mar2020,01jan1960 15:50:00,.5995793,"20200324",15,50
23mar2020,01jan1960 16:00:00,.5990841,"20200324",16,0
24mar2020,01jan1960 09:30:00,.6242619,"20200324",9,30
24mar2020,01jan1960 09:40:00,.6342106,"20200324",9,40
24mar2020,01jan1960 09:50:00,.6301722,"20200324",9,50
24mar2020,01jan1960 10:00:00,.6268839,"20200324",10,0
24mar2020,01jan1960 10:10:00,.6336288,"20200324",10,10
24mar2020,01jan1960 10:20:00,.6376028,"20200324",10,20
24mar2020,01jan1960 10:30:00,.6413302,"20200324",10,30
24mar2020,01jan1960 10:40:00,.6418124,"20200324",10,40
24mar2020,01jan1960 10:50:00,.6405306,"20200324",10,50
24mar2020,01jan1960 11:00:00,.6342233,"20200324",11,0
24mar2020,01jan1960 11:10:00,.6371642,"20200324",11,10
24mar2020,01jan1960 11:20:00,.6361663,"20200324",11,20
24mar2020,01jan1960 11:30:00,.6339504,"20200324",11,30
24mar2020,01jan1960 11:40:00,.6391497,"20200324",11,40
24mar2020,01jan1960 11:50:00,.6369861,"20200324",11,50
24mar2020,01jan1960 12:00:00,.6414918,"20200324",12,0
24mar2020,01jan1960 12:10:00,.6456887,"20200324",12,10
24mar2020,01jan1960 12:20:00,.6495733,"20200324",12,20
24mar2020,01jan1960 12:30:00,.6512812,"20200324",12,30
24mar2020,01jan1960 12:40:00,.6524015,"20200324",12,40
24mar2020,01jan1960 12:50:00,.6488926,"20200324",12,50
24mar2020,01jan1960 13:00:00,.6499204,"20200324",13,0
24mar2020,01jan1960 13:10:00,.6426425,"20200324",13,10
24mar2020,01jan1960 13:20:00,.6445683,"20200324",13,20
24mar2020,01jan1960 13:30:00,.6456788,"20200324",13,30
24mar2020,01jan1960 13:40:00,.6435607,"20200324",13,40
24mar2020,01jan1960 13:50:00,.6422718,"20200324",13,50
24mar2020,01jan1960 14:00:00,.6398315,"20200324",14,0
24mar2020,01jan1960 14:10:00,.6363116,"20200324",14,10
24mar2020,01jan1960 14:20:00,.6374828,"20200324",14,20
24mar2020,01jan1960 14:30:00,.6360957,"20200324",14,30
24mar2020,01jan1960 14:40:00,.6337444,"20200324",14,40
24mar2020,01jan1960 14:50:00,.6344224,"20200324",14,50
24mar2020,01jan1960 15:00:00,.635859,"20200324",15,0
24mar2020,01jan1960 15:10:00,.6337498,"20200324",15,10
24mar2020,01jan1960 15:20:00,.635794,"20200324",15,20
24mar2020,01jan1960 15:30:00,.6373452,"20200324",15,30
24mar2020,01jan1960 15:40:00,.638688,"20200324",15,40
24mar2020,01jan1960 15:50:00,.6416715,"20200324",15,50
24mar2020,01jan1960 16:00:00,.6396485,"20200324",16,0
25mar2020,01jan1960 09:30:00,.6700219,"20200324",9,30
25mar2020,01jan1960 09:40:00,.6665697,"20200324",9,40
25mar2020,01jan1960 09:50:00,.6548237,"20200324",9,50
25mar2020,01jan1960 10:00:00,.6469039,"20200324",10,0
25mar2020,01jan1960 10:10:00,.6558241,"20200324",10,10
25mar2020,01jan1960 10:20:00,.6489271,"20200324",10,20
25mar2020,01jan1960 10:30:00,.656397,"20200324",10,30
25mar2020,01jan1960 10:40:00,.6630586,"20200324",10,40
25mar2020,01jan1960 10:50:00,.6664041,"20200324",10,50
25mar2020,01jan1960 11:00:00,.6715524,"20200324",11,0
25mar2020,01jan1960 11:10:00,.6793684,"20200324",11,10
25mar2020,01jan1960 11:20:00,.6754021,"20200324",11,20
25mar2020,01jan1960 11:30:00,.6751674,"20200324",11,30
25mar2020,01jan1960 11:40:00,.6780091,"20200324",11,40
25mar2020,01jan1960 11:50:00,.6749762,"20200324",11,50
25mar2020,01jan1960 12:00:00,.6754225,"20200324",12,0
25mar2020,01jan1960 12:10:00,.6749606,"20200324",12,10
25mar2020,01jan1960 12:20:00,.6798357,"20200324",12,20
25mar2020,01jan1960 12:30:00,.6833836,"20200324",12,30
25mar2020,01jan1960 12:40:00,.6864917,"20200324",12,40
25mar2020,01jan1960 12:50:00,.6933569,"20200324",12,50
25mar2020,01jan1960 13:00:00,.690881,"20200324",13,0
25mar2020,01jan1960 13:10:00,.6939352,"20200324",13,10
25mar2020,01jan1960 13:20:00,.6902156,"20200324",13,20
25mar2020,01jan1960 13:30:00,.6922214,"20200324",13,30
25mar2020,01jan1960 13:40:00,.6869612,"20200324",13,40
25mar2020,01jan1960 13:50:00,.6842107,"20200324",13,50
25mar2020,01jan1960 14:00:00,.6793453,"20200324",14,0
25mar2020,01jan1960 14:10:00,.6780212,"20200324",14,10
25mar2020,01jan1960 14:20:00,.6819664,"20200324",14,20
25mar2020,01jan1960 14:30:00,.6823181,"20200324",14,30
25mar2020,01jan1960 14:40:00,.678849,"20200324",14,40
25mar2020,01jan1960 14:50:00,.6845159,"20200324",14,50
25mar2020,01jan1960 15:00:00,.684207,"20200324",15,0
25mar2020,01jan1960 15:10:00,.6834571,"20200324",15,10
25mar2020,01jan1960 15:20:00,.6797124,"20200324",15,20
25mar2020,01jan1960 15:30:00,.6764241,"20200324",15,30
25mar2020,01jan1960 15:40:00,.678088,"20200324",15,40
25mar2020,01jan1960 15:50:00,.6752164,"20200324",15,50
25mar2020,01jan1960 16:00:00,.6762839,"20200324",16,0
26mar2020,01jan1960 09:30:00,.6820332,"20200326",9,30
26mar2020,01jan1960 09:40:00,.6705348,"20200326",9,40
26mar2020,01jan1960 09:50:00,.6650634,"20200326",9,50
26mar2020,01jan1960 10:00:00,.6665633,"20200326",10,0
26mar2020,01jan1960 10:10:00,.6680411,"20200326",10,10
26mar2020,01jan1960 10:20:00,.6683015,"20200326",10,20
26mar2020,01jan1960 10:30:00,.6698529,"20200326",10,30
26mar2020,01jan1960 10:40:00,.676459,"20200326",10,40
26mar2020,01jan1960 10:50:00,.6751876,"20200326",10,50
26mar2020,01jan1960 11:00:00,.6804708,"20200326",11,0
26mar2020,01jan1960 11:10:00,.6791465,"20200326",11,10
26mar2020,01jan1960 11:20:00,.6825813,"20200326",11,20
26mar2020,01jan1960 11:30:00,.6839229,"20200326",11,30
26mar2020,01jan1960 11:40:00,.6818729,"20200326",11,40
26mar2020,01jan1960 11:50:00,.6841193,"20200326",11,50
26mar2020,01jan1960 12:00:00,.6878806,"20200326",12,0
26mar2020,01jan1960 12:10:00,.688138,"20200326",12,10
26mar2020,01jan1960 12:20:00,.6833144,"20200326",12,20
26mar2020,01jan1960 12:30:00,.6853316,"20200326",12,30
26mar2020,01jan1960 12:40:00,.681327,"20200326",12,40
26mar2020,01jan1960 12:50:00,.6816747,"20200326",12,50
26mar2020,01jan1960 13:00:00,.6815127,"20200326",13,0
26mar2020,01jan1960 13:10:00,.6799159,"20200326",13,10
26mar2020,01jan1960 13:20:00,.67545,"20200326",13,20
26mar2020,01jan1960 13:30:00,.6734273,"20200326",13,30
26mar2020,01jan1960 13:40:00,.6722635,"20200326",13,40
26mar2020,01jan1960 13:50:00,.6715259,"20200326",13,50
26mar2020,01jan1960 14:00:00,.6664048,"20200326",14,0
26mar2020,01jan1960 14:10:00,.6623285,"20200326",14,10
26mar2020,01jan1960 14:20:00,.658279,"20200326",14,20
26mar2020,01jan1960 14:30:00,.6582342,"20200326",14,30
26mar2020,01jan1960 14:40:00,.6606576,"20200326",14,40
26mar2020,01jan1960 14:50:00,.6588228,"20200326",14,50
26mar2020,01jan1960 15:00:00,.6571211,"20200326",15,0
26mar2020,01jan1960 15:10:00,.6574885,"20200326",15,10
26mar2020,01jan1960 15:20:00,.6526879,"20200326",15,20
26mar2020,01jan1960 15:30:00,.6543561,"20200326",15,30
26mar2020,01jan1960 15:40:00,.6538008,"20200326",15,40
26mar2020,01jan1960 15:50:00,.653529,"20200326",15,50
26mar2020,01jan1960 16:00:00,.6489453,"20200326",16,0
27mar2020,01jan1960 09:30:00,.6402136,"20200328",9,30
27mar2020,01jan1960 09:40:00,.6310318,"20200328",9,40
27mar2020,01jan1960 09:50:00,.626449,"20200328",9,50
27mar2020,01jan1960 10:00:00,.6321499,"20200328",10,0
27mar2020,01jan1960 10:10:00,.6382071,"20200328",10,10
27mar2020,01jan1960 10:20:00,.6392058,"20200328",10,20
27mar2020,01jan1960 10:30:00,.643114,"20200328",10,30
27mar2020,01jan1960 10:40:00,.6376001,"20200328",10,40
27mar2020,01jan1960 10:50:00,.6387771,"20200328",10,50
27mar2020,01jan1960 11:00:00,.6365014,"20200328",11,0
27mar2020,01jan1960 11:10:00,.6349816,"20200328",11,10
27mar2020,01jan1960 11:20:00,.6379845,"20200328",11,20
27mar2020,01jan1960 11:30:00,.6380878,"20200328",11,30
27mar2020,01jan1960 11:40:00,.6374041,"20200328",11,40
27mar2020,01jan1960 11:50:00,.6370479,"20200328",11,50
27mar2020,01jan1960 12:00:00,.6356283,"20200328",12,0
27mar2020,01jan1960 12:10:00,.6386593,"20200328",12,10
27mar2020,01jan1960 12:20:00,.6391506,"20200328",12,20
27mar2020,01jan1960 12:30:00,.6375425,"20200328",12,30
27mar2020,01jan1960 12:40:00,.6353313,"20200328",12,40
27mar2020,01jan1960 12:50:00,.6364778,"20200328",12,50
27mar2020,01jan1960 13:00:00,.6347331,"20200328",13,0
27mar2020,01jan1960 13:10:00,.6351427,"20200328",13,10
27mar2020,01jan1960 13:20:00,.6326748,"20200328",13,20
27mar2020,01jan1960 13:30:00,.634421,"20200328",13,30
27mar2020,01jan1960 13:40:00,.6384826,"20200328",13,40
27mar2020,01jan1960 13:50:00,.6370103,"20200328",13,50
27mar2020,01jan1960 14:00:00,.6378615,"20200328",14,0
27mar2020,01jan1960 14:10:00,.6358017,"20200328",14,10
27mar2020,01jan1960 14:20:00,.6341026,"20200328",14,20
27mar2020,01jan1960 14:30:00,.6326714,"20200328",14,30
27mar2020,01jan1960 14:40:00,.6342697,"20200328",14,40
27mar2020,01jan1960 14:50:00,.634985,"20200328",14,50
27mar2020,01jan1960 15:00:00,.6336434,"20200328",15,0
27mar2020,01jan1960 15:10:00,.6326917,"20200328",15,10
27mar2020,01jan1960 15:20:00,.6341709,"20200328",15,20
27mar2020,01jan1960 15:30:00,.636552,"20200328",15,30
27mar2020,01jan1960 15:40:00,.6357687,"20200328",15,40
27mar2020,01jan1960 15:50:00,.6353399,"20200328",15,50
27mar2020,01jan1960 16:00:00,.6376755,"20200328",16,0
30mar2020,01jan1960 09:30:00,.6229715,"20200330",9,30
30mar2020,01jan1960 09:40:00,.5966579,"20200330",9,40
30mar2020,01jan1960 09:50:00,.6043038,"20200330",9,50
30mar2020,01jan1960 10:00:00,.6057559,"20200330",10,0
30mar2020,01jan1960 10:10:00,.601071,"20200330",10,10
30mar2020,01jan1960 10:20:00,.604786,"20200330",10,20
30mar2020,01jan1960 10:30:00,.6064172,"20200330",10,30
30mar2020,01jan1960 10:40:00,.6103725,"20200330",10,40
30mar2020,01jan1960 10:50:00,.6111161,"20200330",10,50
30mar2020,01jan1960 11:00:00,.6129204,"20200330",11,0
30mar2020,01jan1960 11:10:00,.6135818,"20200330",11,10
30mar2020,01jan1960 11:20:00,.6168709,"20200330",11,20
30mar2020,01jan1960 11:30:00,.6143853,"20200330",11,30
30mar2020,01jan1960 11:40:00,.6157729,"20200330",11,40
30mar2020,01jan1960 11:50:00,.6145345,"20200330",11,50
30mar2020,01jan1960 12:00:00,.6128414,"20200330",12,0
30mar2020,01jan1960 12:10:00,.6156798,"20200330",12,10
30mar2020,01jan1960 12:20:00,.6172861,"20200330",12,20
30mar2020,01jan1960 12:30:00,.614301,"20200330",12,30
30mar2020,01jan1960 12:40:00,.61192,"20200330",12,40
30mar2020,01jan1960 12:50:00,.6106052,"20200330",12,50
30mar2020,01jan1960 13:00:00,.6091315,"20200330",13,0
30mar2020,01jan1960 13:10:00,.608786,"20200330",13,10
30mar2020,01jan1960 13:20:00,.6109669,"20200330",13,20
30mar2020,01jan1960 13:30:00,.6103425,"20200330",13,30
30mar2020,01jan1960 13:40:00,.6106727,"20200330",13,40
30mar2020,01jan1960 13:50:00,.6105869,"20200330",13,50
30mar2020,01jan1960 14:00:00,.608222,"20200330",14,0
30mar2020,01jan1960 14:10:00,.6067737,"20200330",14,10
30mar2020,01jan1960 14:20:00,.6058635,"20200330",14,20
30mar2020,01jan1960 14:30:00,.6044056,"20200330",14,30
30mar2020,01jan1960 14:40:00,.6027672,"20200330",14,40
30mar2020,01jan1960 14:50:00,.6014196,"20200330",14,50
30mar2020,01jan1960 15:00:00,.6023744,"20200330",15,0
30mar2020,01jan1960 15:10:00,.6044879,"20200330",15,10
30mar2020,01jan1960 15:20:00,.6033354,"20200330",15,20
30mar2020,01jan1960 15:30:00,.6032894,"20200330",15,30
30mar2020,01jan1960 15:40:00,.6019079,"20200330",15,40
30mar2020,01jan1960 15:50:00,.6042254,"20200330",15,50
30mar2020,01jan1960 16:00:00,.6032892,"20200330",16,0
31mar2020,01jan1960 09:30:00,.6043622,"20200332",9,30
31mar2020,01jan1960 09:40:00,.608182,"20200332",9,40
31mar2020,01jan1960 09:50:00,.6096094,"20200332",9,50
31mar2020,01jan1960 10:00:00,.607936,"20200332",10,0
31mar2020,01jan1960 10:10:00,.6071227,"20200332",10,10
31mar2020,01jan1960 10:20:00,.6103318,"20200332",10,20
31mar2020,01jan1960 10:30:00,.6074272,"20200332",10,30
31mar2020,01jan1960 10:40:00,.6043038,"20200332",10,40
31mar2020,01jan1960 10:50:00,.6037257,"20200332",10,50
31mar2020,01jan1960 11:00:00,.6072155,"20200332",11,0
31mar2020,01jan1960 11:10:00,.6068194,"20200332",11,10
31mar2020,01jan1960 11:20:00,.6058455,"20200332",11,20
31mar2020,01jan1960 11:30:00,.604884,"20200332",11,30
31mar2020,01jan1960 11:40:00,.6074474,"20200332",11,40
31mar2020,01jan1960 11:50:00,.6086901,"20200332",11,50
31mar2020,01jan1960 12:00:00,.6097621,"20200332",12,0
31mar2020,01jan1960 12:10:00,.6120629,"20200332",12,10
31mar2020,01jan1960 12:20:00,.6115652,"20200332",12,20
31mar2020,01jan1960 12:30:00,.6110896,"20200332",12,30
31mar2020,01jan1960 12:40:00,.6116219,"20200332",12,40
31mar2020,01jan1960 12:50:00,.6100549,"20200332",12,50
31mar2020,01jan1960 13:00:00,.6082773,"20200332",13,0
31mar2020,01jan1960 13:10:00,.6060057,"20200332",13,10
31mar2020,01jan1960 13:20:00,.6068106,"20200332",13,20
31mar2020,01jan1960 13:30:00,.6040885,"20200332",13,30
31mar2020,01jan1960 13:40:00,.6053948,"20200332",13,40
31mar2020,01jan1960 13:50:00,.6043686,"20200332",13,50
31mar2020,01jan1960 14:00:00,.6041293,"20200332",14,0
31mar2020,01jan1960 14:10:00,.6055488,"20200332",14,10
31mar2020,01jan1960 14:20:00,.6058757,"20200332",14,20
31mar2020,01jan1960 14:30:00,.6053757,"20200332",14,30
31mar2020,01jan1960 14:40:00,.6058552,"20200332",14,40
31mar2020,01jan1960 14:50:00,.6057335,"20200332",14,50
31mar2020,01jan1960 15:00:00,.604744,"20200332",15,0
31mar2020,01jan1960 15:10:00,.6049746,"20200332",15,10
31mar2020,01jan1960 15:20:00,.605231,"20200332",15,20
31mar2020,01jan1960 15:30:00,.6057063,"20200332",15,30
31mar2020,01jan1960 15:40:00,.6050208,"20200332",15,40
31mar2020,01jan1960 15:50:00,.6047821,"20200332",15,50
31mar2020,01jan1960 16:00:00,.6077136,"20200332",16,0
01apr2020,01jan1960 09:30:00,.5953848,"20200400",9,30
01apr2020,01jan1960 09:40:00,.5891692,"20200400",9,40
01apr2020,01jan1960 09:50:00,.5883411,"20200400",9,50
01apr2020,01jan1960 10:00:00,.5865676,"20200400",10,0
01apr2020,01jan1960 10:10:00,.5857928,"20200400",10,10
01apr2020,01jan1960 10:20:00,.5892962,"20200400",10,20
01apr2020,01jan1960 10:30:00,.5903789,"20200400",10,30
01apr2020,01jan1960 10:40:00,.5913999,"20200400",10,40
01apr2020,01jan1960 10:50:00,.5906253,"20200400",10,50
01apr2020,01jan1960 11:00:00,.5880507,"20200400",11,0
01apr2020,01jan1960 11:10:00,.5849307,"20200400",11,10
01apr2020,01jan1960 11:20:00,.5861319,"20200400",11,20
01apr2020,01jan1960 11:30:00,.5852554,"20200400",11,30
01apr2020,01jan1960 11:40:00,.5869066,"20200400",11,40
01apr2020,01jan1960 11:50:00,.5861421,"20200400",11,50
01apr2020,01jan1960 12:00:00,.5843881,"20200400",12,0
01apr2020,01jan1960 12:10:00,.5818664,"20200400",12,10
01apr2020,01jan1960 12:20:00,.5806678,"20200400",12,20
01apr2020,01jan1960 12:30:00,.5781949,"20200400",12,30
01apr2020,01jan1960 12:40:00,.5795686,"20200400",12,40
01apr2020,01jan1960 12:50:00,.5790337,"20200400",12,50
01apr2020,01jan1960 13:00:00,.57995,"20200400",13,0
01apr2020,01jan1960 13:10:00,.5792171,"20200400",13,10
01apr2020,01jan1960 13:20:00,.5790139,"20200400",13,20
01apr2020,01jan1960 13:30:00,.5807121,"20200400",13,30
01apr2020,01jan1960 13:40:00,.5801648,"20200400",13,40
01apr2020,01jan1960 13:50:00,.5834089,"20200400",13,50
01apr2020,01jan1960 14:00:00,.5837193,"20200400",14,0
01apr2020,01jan1960 14:10:00,.5841936,"20200400",14,10
01apr2020,01jan1960 14:20:00,.5836691,"20200400",14,20
01apr2020,01jan1960 14:30:00,.5836459,"20200400",14,30
01apr2020,01jan1960 14:40:00,.5833052,"20200400",14,40
01apr2020,01jan1960 14:50:00,.583791,"20200400",14,50
01apr2020,01jan1960 15:00:00,.5843347,"20200400",15,0
01apr2020,01jan1960 15:10:00,.5827824,"20200400",15,10
01apr2020,01jan1960 15:20:00,.5839822,"20200400",15,20
01apr2020,01jan1960 15:30:00,.5838596,"20200400",15,30
01apr2020,01jan1960 15:40:00,.5819734,"20200400",15,40
01apr2020,01jan1960 15:50:00,.5828041,"20200400",15,50
01apr2020,01jan1960 16:00:00,.5835977,"20200400",16,0
02apr2020,01jan1960 09:30:00,.5836697,"20200402",9,30
02apr2020,01jan1960 09:40:00,.5889439,"20200402",9,40
02apr2020,01jan1960 09:50:00,.5872257,"20200402",9,50
02apr2020,01jan1960 10:00:00,.589218,"20200402",10,0
02apr2020,01jan1960 10:10:00,.5841673,"20200402",10,10
02apr2020,01jan1960 10:20:00,.5872967,"20200402",10,20
02apr2020,01jan1960 10:30:00,.5862051,"20200402",10,30
02apr2020,01jan1960 10:40:00,.5887504,"20200402",10,40
02apr2020,01jan1960 10:50:00,.5843264,"20200402",10,50
02apr2020,01jan1960 11:00:00,.5836119,"20200402",11,0
02apr2020,01jan1960 11:10:00,.5822697,"20200402",11,10
02apr2020,01jan1960 11:20:00,.5772945,"20200402",11,20
02apr2020,01jan1960 11:30:00,.5764628,"20200402",11,30
02apr2020,01jan1960 11:40:00,.5787968,"20200402",11,40
02apr2020,01jan1960 11:50:00,.5779691,"20200402",11,50
02apr2020,01jan1960 12:00:00,.578519,"20200402",12,0
02apr2020,01jan1960 12:10:00,.5789414,"20200402",12,10
02apr2020,01jan1960 12:20:00,.5773231,"20200402",12,20
02apr2020,01jan1960 12:30:00,.5759084,"20200402",12,30
02apr2020,01jan1960 12:40:00,.5740227,"20200402",12,40
02apr2020,01jan1960 12:50:00,.5740985,"20200402",12,50
02apr2020,01jan1960 13:00:00,.5733218,"20200402",13,0
02apr2020,01jan1960 13:10:00,.5723601,"20200402",13,10
02apr2020,01jan1960 13:20:00,.5710326,"20200402",13,20
02apr2020,01jan1960 13:30:00,.5697291,"20200402",13,30
02apr2020,01jan1960 13:40:00,.5674484,"20200402",13,40
02apr2020,01jan1960 13:50:00,.5667981,"20200402",13,50
02apr2020,01jan1960 14:00:00,.5660735,"20200402",14,0
02apr2020,01jan1960 14:10:00,.5645661,"20200402",14,10
02apr2020,01jan1960 14:20:00,.5639182,"20200402",14,20
02apr2020,01jan1960 14:30:00,.5638798,"20200402",14,30
02apr2020,01jan1960 14:40:00,.5643912,"20200402",14,40
02apr2020,01jan1960 14:50:00,.5613926,"20200402",14,50
02apr2020,01jan1960 15:00:00,.564038,"20200402",15,0
02apr2020,01jan1960 15:10:00,.5625863,"20200402",15,10
02apr2020,01jan1960 15:20:00,.562722,"20200402",15,20
02apr2020,01jan1960 15:30:00,.5602071,"20200402",15,30
02apr2020,01jan1960 15:40:00,.5601345,"20200402",15,40
02apr2020,01jan1960 15:50:00,.5600186,"20200402",15,50
02apr2020,01jan1960 16:00:00,.5606219,"20200402",16,0
03apr2020,01jan1960 09:30:00,.5663347,"20200404",9,30
03apr2020,01jan1960 09:40:00,.5587768,"20200404",9,40
03apr2020,01jan1960 09:50:00,.5606571,"20200404",9,50
03apr2020,01jan1960 10:00:00,.557743,"20200404",10,0
03apr2020,01jan1960 10:10:00,.5547531,"20200404",10,10
03apr2020,01jan1960 10:20:00,.5533558,"20200404",10,20
03apr2020,01jan1960 10:30:00,.5512028,"20200404",10,30
03apr2020,01jan1960 10:40:00,.5494092,"20200404",10,40
03apr2020,01jan1960 10:50:00,.5499301,"20200404",10,50
03apr2020,01jan1960 11:00:00,.5490999,"20200404",11,0
03apr2020,01jan1960 11:10:00,.5474904,"20200404",11,10
03apr2020,01jan1960 11:20:00,.5483184,"20200404",11,20
03apr2020,01jan1960 11:30:00,.5496758,"20200404",11,30
03apr2020,01jan1960 11:40:00,.5496066,"20200404",11,40
03apr2020,01jan1960 11:50:00,.5469027,"20200404",11,50
03apr2020,01jan1960 12:00:00,.5477372,"20200404",12,0
03apr2020,01jan1960 12:10:00,.5468253,"20200404",12,10
03apr2020,01jan1960 12:20:00,.5453229,"20200404",12,20
03apr2020,01jan1960 12:30:00,.5460584,"20200404",12,30
03apr2020,01jan1960 12:40:00,.5451812,"20200404",12,40
03apr2020,01jan1960 12:50:00,.5444913,"20200404",12,50
03apr2020,01jan1960 13:00:00,.5429669,"20200404",13,0
03apr2020,01jan1960 13:10:00,.5426155,"20200404",13,10
03apr2020,01jan1960 13:20:00,.5411528,"20200404",13,20
03apr2020,01jan1960 13:30:00,.5399944,"20200404",13,30
03apr2020,01jan1960 13:40:00,.5402143,"20200404",13,40
03apr2020,01jan1960 13:50:00,.542196,"20200404",13,50
03apr2020,01jan1960 14:00:00,.5436082,"20200404",14,0
03apr2020,01jan1960 14:10:00,.5459002,"20200404",14,10
03apr2020,01jan1960 14:20:00,.5454588,"20200404",14,20
03apr2020,01jan1960 14:30:00,.5468915,"20200404",14,30
03apr2020,01jan1960 14:40:00,.5473938,"20200404",14,40
03apr2020,01jan1960 14:50:00,.5474524,"20200404",14,50
03apr2020,01jan1960 15:00:00,.549501,"20200404",15,0
03apr2020,01jan1960 15:10:00,.5496652,"20200404",15,10
03apr2020,01jan1960 15:20:00,.5508488,"20200404",15,20
03apr2020,01jan1960 15:30:00,.5505182,"20200404",15,30
03apr2020,01jan1960 15:40:00,.5511166,"20200404",15,40
03apr2020,01jan1960 15:50:00,.5492503,"20200404",15,50
03apr2020,01jan1960 16:00:00,.548557,"20200404",16,0
06apr2020,01jan1960 09:30:00,.5586162,"20200406",9,30
06apr2020,01jan1960 09:40:00,.5602747,"20200406",9,40
06apr2020,01jan1960 09:50:00,.565181,"20200406",9,50
06apr2020,01jan1960 10:00:00,.5718814,"20200406",10,0
06apr2020,01jan1960 10:10:00,.5771101,"20200406",10,10
06apr2020,01jan1960 10:20:00,.5834892,"20200406",10,20
06apr2020,01jan1960 10:30:00,.5768607,"20200406",10,30
06apr2020,01jan1960 10:40:00,.5673226,"20200406",10,40
06apr2020,01jan1960 10:50:00,.5661089,"20200406",10,50
06apr2020,01jan1960 11:00:00,.5695543,"20200406",11,0
06apr2020,01jan1960 11:10:00,.5634981,"20200406",11,10
06apr2020,01jan1960 11:20:00,.5624263,"20200406",11,20
06apr2020,01jan1960 11:30:00,.5667304,"20200406",11,30
06apr2020,01jan1960 11:40:00,.5718641,"20200406",11,40
06apr2020,01jan1960 11:50:00,.5731622,"20200406",11,50
06apr2020,01jan1960 12:00:00,.5759764,"20200406",12,0
06apr2020,01jan1960 12:10:00,.5766725,"20200406",12,10
06apr2020,01jan1960 12:20:00,.5809135,"20200406",12,20
06apr2020,01jan1960 12:30:00,.5813984,"20200406",12,30
06apr2020,01jan1960 12:40:00,.5805255,"20200406",12,40
06apr2020,01jan1960 12:50:00,.5784713,"20200406",12,50
06apr2020,01jan1960 13:00:00,.5788172,"20200406",13,0
